,,,,Daily Arrival Report-01-01-2021 to 31-12-2021 for Maharashtra,,,
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,85.00,Metric Tonnes,13-02-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,90.00,Metric Tonnes,12-02-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,135.00,Metric Tonnes,10-02-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,69.00,Metric Tonnes,09-02-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,80.00,Metric Tonnes,06-02-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,85.00,Metric Tonnes,05-02-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,90.00,Metric Tonnes,04-02-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,90.00,Metric Tonnes,03-02-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,85.00,Metric Tonnes,02-02-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,95.00,Metric Tonnes,01-02-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,85.00,Metric Tonnes,28-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,95.00,Metric Tonnes,27-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,85.00,Metric Tonnes,25-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,71.00,Metric Tonnes,23-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,45.00,Metric Tonnes,22-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,85.00,Metric Tonnes,21-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,80.00,Metric Tonnes,20-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,115.00,Metric Tonnes,19-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,25.00,Metric Tonnes,18-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,55.00,Metric Tonnes,16-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,14-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,85.00,Metric Tonnes,12-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,81.00,Metric Tonnes,06-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,85.00,Metric Tonnes,05-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,55.00,Metric Tonnes,04-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,65.00,Metric Tonnes,02-01-2021
Maharashtra,Hingoli,Hingoli APMC,Oil Seeds,Soyabean,90.00,Metric Tonnes,01-01-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,33.00,Metric Tonnes,31-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,31.00,Metric Tonnes,29-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,24.00,Metric Tonnes,28-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,26.00,Metric Tonnes,27-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,23.00,Metric Tonnes,25-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,22.00,Metric Tonnes,24-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,26.00,Metric Tonnes,22-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,28.00,Metric Tonnes,21-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,30.00,Metric Tonnes,20-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,32.00,Metric Tonnes,18-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,33.00,Metric Tonnes,17-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,32.00,Metric Tonnes,16-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,34.00,Metric Tonnes,15-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,45.00,Metric Tonnes,14-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,43.00,Metric Tonnes,13-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,42.00,Metric Tonnes,11-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,44.00,Metric Tonnes,10-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,42.00,Metric Tonnes,09-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,36.00,Metric Tonnes,08-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,36.00,Metric Tonnes,07-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,45.00,Metric Tonnes,06-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,37.00,Metric Tonnes,04-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,36.00,Metric Tonnes,03-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,41.00,Metric Tonnes,02-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,39.00,Metric Tonnes,01-12-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,44.00,Metric Tonnes,30-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,45.00,Metric Tonnes,29-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,48.00,Metric Tonnes,27-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,61.00,Metric Tonnes,26-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,41.00,Metric Tonnes,25-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,48.00,Metric Tonnes,24-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,83.00,Metric Tonnes,23-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,59.00,Metric Tonnes,22-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,63.00,Metric Tonnes,20-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,72.00,Metric Tonnes,19-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,59.00,Metric Tonnes,18-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,77.00,Metric Tonnes,17-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,84.00,Metric Tonnes,16-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,79.00,Metric Tonnes,15-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,79.00,Metric Tonnes,13-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,88.00,Metric Tonnes,12-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,98.00,Metric Tonnes,11-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,93.00,Metric Tonnes,10-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,103.00,Metric Tonnes,09-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,103.00,Metric Tonnes,08-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,118.00,Metric Tonnes,02-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,142.00,Metric Tonnes,01-11-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,120.00,Metric Tonnes,30-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,118.00,Metric Tonnes,29-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,115.00,Metric Tonnes,27-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,144.00,Metric Tonnes,26-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,211.00,Metric Tonnes,25-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,89.00,Metric Tonnes,23-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,73.00,Metric Tonnes,22-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,68.00,Metric Tonnes,21-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,75.00,Metric Tonnes,20-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,72.00,Metric Tonnes,18-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,53.00,Metric Tonnes,16-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,51.00,Metric Tonnes,14-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,55.00,Metric Tonnes,13-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,41.00,Metric Tonnes,12-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,08-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,07-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,06-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,12.00,Metric Tonnes,05-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,04-10-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,30-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,29-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,27-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,24-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,23-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,21-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,20-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,4.00,Metric Tonnes,18-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,17-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,3.00,Metric Tonnes,16-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,11-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,10-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,3.00,Metric Tonnes,09-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,3.00,Metric Tonnes,08-09-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,4.00,Metric Tonnes,31-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,3.00,Metric Tonnes,30-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,4.00,Metric Tonnes,28-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,3.00,Metric Tonnes,27-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,3.00,Metric Tonnes,26-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,25-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,24-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,23-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,21-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,20-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,19-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,18-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,17-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,16-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,12-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,11-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,10-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,09-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,07-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,03-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,02-08-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,31-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,30-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,29-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,28-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,27-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,26-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,24-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,23-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,22-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,20-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,19-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.00,Metric Tonnes,17-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,16-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,15-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,14-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,13-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,12-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,03-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,02-07-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,30-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,29-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.00,Metric Tonnes,28-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,26-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.00,Metric Tonnes,25-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,24-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,22-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,21-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.00,Metric Tonnes,17-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.00,Metric Tonnes,16-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.00,Metric Tonnes,15-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,14-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,12-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,11-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,12.00,Metric Tonnes,10-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,09-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,07-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,13.00,Metric Tonnes,05-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,12.00,Metric Tonnes,04-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,03-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,02-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,01-06-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,29-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,28-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,27-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,25-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,4.00,Metric Tonnes,24-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,4.00,Metric Tonnes,22-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,3.00,Metric Tonnes,21-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,20-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,13-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,12-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.00,Metric Tonnes,11-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,10-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,08-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.00,Metric Tonnes,06-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.00,Metric Tonnes,05-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,04-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,4.00,Metric Tonnes,03-05-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,4.00,Metric Tonnes,20-04-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,19-04-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,15-04-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,5.00,Metric Tonnes,12-04-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,09-04-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,08-04-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,17.00,Metric Tonnes,07-04-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,06-04-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,05-04-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,26-03-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,22.00,Metric Tonnes,25-03-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,22.00,Metric Tonnes,24-03-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,26.00,Metric Tonnes,23-03-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,22.00,Metric Tonnes,22-03-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,38.00,Metric Tonnes,13-03-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,29.00,Metric Tonnes,12-03-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,28.00,Metric Tonnes,10-03-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,28.00,Metric Tonnes,09-03-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,47.00,Metric Tonnes,08-03-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,38.00,Metric Tonnes,27-02-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,44.00,Metric Tonnes,25-02-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,39.00,Metric Tonnes,24-02-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,39.00,Metric Tonnes,23-02-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,44.00,Metric Tonnes,22-02-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,44.00,Metric Tonnes,20-02-2021
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,34.00,Metric Tonnes,18-02-2021
